"","cod","year","munic","dep","pop","region","irca","Municipio","income","ingpercap"
"229","05107",2016,"Briceño","Antioquia",8692,"Eje cafetero",3.06625,"BRICEÑO",18794.66,2.16229406350667
"230","05113",2007,"Buriticá","Antioquia",6899,"Eje cafetero",2.581428,"BURITICÁ",4764.025,0.690538483838237
"231","05113",2009,"Buriticá","Antioquia",6829,"Eje cafetero",4.849166,"BURITICÁ",6411.764,0.938902328305755
"232","05113",2010,"Buriticá","Antioquia",6790,"Eje cafetero",6.140571,"BURITICÁ",5763.121,0.848765979381443
"233","05113",2011,"Buriticá","Antioquia",6758,"Eje cafetero",1.020769,"BURITICÁ",6501.966,0.962113939035218
"234","05113",2012,"Buriticá","Antioquia",6716,"Eje cafetero",0,"BURITICÁ",8055.461,1.19944326980345
"235","05113",2013,"Buriticá","Antioquia",6689,"Eje cafetero",0.948214,"BURITICÁ",10827.544334,1.61870897503364
"236","05113",2014,"Buriticá","Antioquia",6653,"Eje cafetero",0,"BURITICÁ",11375.52,1.70983315797385
"237","05113",2015,"Buriticá","Antioquia",6601,"Eje cafetero",0.774,"BURITICÁ",13137.6728515625,1.99025493888237
"238","05113",2016,"Buriticá","Antioquia",6566,"Eje cafetero",5.661333,"BURITICÁ",10562.056,1.60859823332318
"239","05120",2007,"Cáceres","Antioquia",30511,"Eje cafetero",16.244,"CÁCERES",21557.189,0.706538264888073
"240","05120",2008,"Cáceres","Antioquia",31344,"Eje cafetero",11.751538,"CÁCERES",0,0
"241","05120",2009,"Cáceres","Antioquia",32178,"Eje cafetero",6.060754,"CÁCERES",16535.037,0.513861551370502
"242","05120",2010,"Cáceres","Antioquia",33043,"Eje cafetero",14.358701,"CÁCERES",14978.649,0.453307780770511
"243","05120",2011,"Cáceres","Antioquia",33950,"Eje cafetero",24.081071,"CÁCERES",18002.832,0.530274874815906
"244","05120",2012,"Cáceres","Antioquia",34865,"Eje cafetero",17.87,"CÁCERES",20117.758,0.57701872938477
"245","05120",2013,"Cáceres","Antioquia",35823,"Eje cafetero",6.568367,"CÁCERES",33827.276,0.944289311336292
"246","05120",2014,"Cáceres","Antioquia",36804,"Eje cafetero",3.050344,"CÁCERES",25692.174,0.698081023801761
"247","05120",2015,"Cáceres","Antioquia",37806,"Eje cafetero",17.908095,"CÁCERES",27067.52734375,0.71595850774348
"248","05120",2016,"Cáceres","Antioquia",38850,"Eje cafetero",3.725555,"CÁCERES",29063.850904,0.74810427037323
"249","05125",2007,"Caicedo","Antioquia",7778,"Eje cafetero",2.710555,"CAICEDO",4780.985,0.614680509128311
"250","05125",2008,"Caicedo","Antioquia",7830,"Eje cafetero",0,"CAICEDO",5211.171,0.66553908045977
"251","05125",2009,"Caicedo","Antioquia",7887,"Eje cafetero",1.9425,"CAICEDO",5972.182,0.75721846075821
"252","05125",2010,"Caicedo","Antioquia",7935,"Eje cafetero",21.289122,"CAICEDO",6208.323,0.782397353497165
"253","05125",2011,"Caicedo","Antioquia",7992,"Eje cafetero",13.754516,"CAICEDO",5626.084,0.703964464464464
"254","05125",2012,"Caicedo","Antioquia",8050,"Eje cafetero",0.504285,"CAICEDO",7703.239,0.956924099378882
"255","05125",2013,"Caicedo","Antioquia",8099,"Eje cafetero",2.61,"CAICEDO",8914.791,1.10072737374985
"256","05125",2014,"Caicedo","Antioquia",8161,"Eje cafetero",1.327,"CAICEDO",10043.991,1.23073042519299
"257","05125",2015,"Caicedo","Antioquia",8205,"Eje cafetero",4.166666,"CAICEDO",10719.703125,1.3064842321755
"258","05125",2016,"Caicedo","Antioquia",8275,"Eje cafetero",0.736,"CAICEDO",11484.364,1.38783854984894
"259","05129",2007,"Caldas","Antioquia",70115,"Eje cafetero",0.978048,"CALDAS",20219.935,0.288382443129145
"260","05129",2008,"Caldas","Antioquia",71136,"Eje cafetero",2.25,"CALDAS",20297.702,0.285336566576698
"261","05129",2009,"Caldas","Antioquia",72116,"Eje cafetero",1.312363,"CALDAS",26761.377,0.371087927783016
"262","05129",2010,"Caldas","Antioquia",73094,"Eje cafetero",4.212783,"CALDAS",22588.704,0.309036364133855
"263","05129",2011,"Caldas","Antioquia",74069,"Eje cafetero",3.337348,"CALDAS",25091.351,0.338756443316367
"264","05129",2012,"Caldas","Antioquia",75033,"Eje cafetero",0.9415,"CALDAS",28792.67,0.383733423960124
"265","05129",2013,"Caldas","Antioquia",75984,"Eje cafetero",1.792752,"CALDAS",38074.549,0.501086399768372
"266","05129",2014,"Caldas","Antioquia",76919,"Eje cafetero",0.994017,"CALDAS",43179.435,0.561362407207582
"267","05129",2015,"Caldas","Antioquia",77847,"Eje cafetero",0.506015,"CALDAS",53397.01171875,0.685922536754788
"268","05129",2016,"Caldas","Antioquia",78756,"Eje cafetero",1.652673,"CALDAS",43715.366,0.555073467418356
"269","05134",2007,"Campamento","Antioquia",9557,"Eje cafetero",1.339333,"CAMPAMENTO",5539.712,0.579649680862195
"270","05134",2008,"Campamento","Antioquia",9495,"Eje cafetero",0,"CAMPAMENTO",7534.41,0.793513428120063
"271","05134",2009,"Campamento","Antioquia",9439,"Eje cafetero",1.725714,"CAMPAMENTO",7124.817,0.754827524102129
"272","05134",2010,"Campamento","Antioquia",9386,"Eje cafetero",27.63425,"CAMPAMENTO",8309.087,0.885263903686341
"273","05134",2011,"Campamento","Antioquia",9330,"Eje cafetero",29.533,"CAMPAMENTO",7168.276,0.768303965702036
"274","05134",2012,"Campamento","Antioquia",9270,"Eje cafetero",0,"CAMPAMENTO",9557.551979,1.03101963096009
"275","05134",2013,"Campamento","Antioquia",9209,"Eje cafetero",3.669629,"CAMPAMENTO",10489.036459,1.13899842100119
"276","05134",2014,"Campamento","Antioquia",9149,"Eje cafetero",6.481111,"CAMPAMENTO",10953.884446,1.19727669100448
"277","05134",2015,"Campamento","Antioquia",9091,"Eje cafetero",0.276428,"CAMPAMENTO",11659.3857421875,1.28251960644456
"278","05134",2016,"Campamento","Antioquia",9035,"Eje cafetero",0.925909,"CAMPAMENTO",12342.625788,1.36609029197565
"279","05138",2007,"Cañasgordas","Antioquia",16832,"Eje cafetero",11.200588,"CAÑASGORDAS",9381.74,0.557375237642586
"280","05138",2008,"Cañasgordas","Antioquia",16828,"Eje cafetero",2.47909,"CAÑASGORDAS",7150.612,0.424923460898503
"281","05138",2009,"Cañasgordas","Antioquia",16820,"Eje cafetero",0,"CAÑASGORDAS",9542.855,0.567351664684899
"282","05138",2010,"Cañasgordas","Antioquia",16808,"Eje cafetero",64.357395,"CAÑASGORDAS",10004.979,0.595251011423132
"283","05138",2011,"Cañasgordas","Antioquia",16808,"Eje cafetero",76.478135,"CAÑASGORDAS",14406.469,0.857119764397906
"284","05138",2012,"Cañasgordas","Antioquia",16793,"Eje cafetero",0,"CAÑASGORDAS",12594.632,0.749992973262669
"285","05138",2013,"Cañasgordas","Antioquia",16780,"Eje cafetero",0.948214,"CAÑASGORDAS",21936.34,1.30729082240763
"286","05138",2014,"Cañasgordas","Antioquia",16777,"Eje cafetero",0,"CAÑASGORDAS",23019.641,1.37209518984324
"287","05138",2015,"Cañasgordas","Antioquia",16763,"Eje cafetero",2.764285,"CAÑASGORDAS",21924.8359375,1.30793031900614
"288","05138",2016,"Cañasgordas","Antioquia",16751,"Eje cafetero",0,"CAÑASGORDAS",24978.557,1.4911681093666
"289","05142",2007,"Caracolí","Antioquia",4808,"Eje cafetero",1.87625,"CARACOLÍ",4241.46758,0.882168797836939
"290","05142",2008,"Caracolí","Antioquia",4781,"Eje cafetero",1.744,"CARACOLÍ",3458.025,0.723284877640661
"291","05142",2009,"Caracolí","Antioquia",4751,"Eje cafetero",3.652272,"CARACOLÍ",4138.843,0.871151968006735
"292","05142",2010,"Caracolí","Antioquia",4726,"Eje cafetero",15.438529,"CARACOLÍ",3770.701,0.797863097757088
"293","05142",2011,"Caracolí","Antioquia",4700,"Eje cafetero",24.480588,"CARACOLÍ",7263.319,1.5453870212766
"294","05142",2012,"Caracolí","Antioquia",4671,"Eje cafetero",0,"CARACOLÍ",4403.359,0.942701562834511
"295","05142",2013,"Caracolí","Antioquia",4646,"Eje cafetero",2.010714,"CARACOLÍ",5021.472,1.08081618596642
"296","05142",2014,"Caracolí","Antioquia",4616,"Eje cafetero",1.413043,"CARACOLÍ",6969.055,1.5097606152513
"297","05142",2015,"Caracolí","Antioquia",4595,"Eje cafetero",3.81,"CARACOLÍ",7033.7021484375,1.53072952087867
"298","05142",2016,"Caracolí","Antioquia",4569,"Eje cafetero",0.59,"CARACOLÍ",6998.146,1.53165813088203
"299","05145",2007,"Caramanta","Antioquia",5486,"Eje cafetero",4.670625,"CARAMANTA",4974.509,0.906764309150565
"300","05145",2008,"Caramanta","Antioquia",5479,"Eje cafetero",9.320714,"CARAMANTA",3438.73,0.627620003650301
"301","05145",2009,"Caramanta","Antioquia",5459,"Eje cafetero",0,"CARAMANTA",3702.654,0.678265982780729
"302","05145",2010,"Caramanta","Antioquia",5441,"Eje cafetero",0.87387,"CARAMANTA",7722.65,1.41934387061202
"303","05145",2011,"Caramanta","Antioquia",5433,"Eje cafetero",37.302857,"CARAMANTA",3785.414,0.696744708264311
"304","05145",2012,"Caramanta","Antioquia",5410,"Eje cafetero",0,"CARAMANTA",4516.161746,0.834780359704251
"305","05145",2013,"Caramanta","Antioquia",5395,"Eje cafetero",0,"CARAMANTA",6956.86,1.28950139017609
"306","05145",2014,"Caramanta","Antioquia",5370,"Eje cafetero",0.091904,"CARAMANTA",5464.412795,1.01758152607076
"307","05145",2015,"Caramanta","Antioquia",5362,"Eje cafetero",0.135384,"CARAMANTA",6368.462890625,1.18770288896401
"308","05145",2016,"Caramanta","Antioquia",5340,"Eje cafetero",0.273448,"CARAMANTA",6260.340279,1.17234836685393
"309","05147",2007,"Carepa","Antioquia",45474,"Eje cafetero",71.115238,"CAREPA",13178.371,0.289800127545411
"310","05147",2008,"Carepa","Antioquia",46672,"Eje cafetero",5.555555,"CAREPA",13859.43278,0.296953907696263
"311","05147",2009,"Carepa","Antioquia",47884,"Eje cafetero",0,"CAREPA",17444.815,0.36431407150614
"312","05147",2010,"Carepa","Antioquia",49132,"Eje cafetero",24.344415,"CAREPA",18283.087,0.372121773996581
"313","05147",2011,"Carepa","Antioquia",50408,"Eje cafetero",42.58625,"CAREPA",19964.518,0.396058522456753
"314","05147",2012,"Carepa","Antioquia",51710,"Eje cafetero",0,"CAREPA",23030.338,0.445374937149488
"315","05147",2013,"Carepa","Antioquia",53048,"Eje cafetero",0,"CAREPA",33397.366,0.629568805610014
"316","05147",2014,"Carepa","Antioquia",54405,"Eje cafetero",1.209375,"CAREPA",35419.444,0.651032883007077
"317","05147",2015,"Carepa","Antioquia",55788,"Eje cafetero",0,"CAREPA",41544.97265625,0.744693709332652
"318","05147",2016,"Carepa","Antioquia",57220,"Eje cafetero",0.43,"CAREPA",41155.164,0.719244390073401
"319","05148",2007,"El Carmen De Viboral","Antioquia",42095,"Eje cafetero",1.357391,"EL CARMEN DE VIBORAL",13383.792,0.317942558498634
"320","05148",2008,"El Carmen De Viboral","Antioquia",42670,"Eje cafetero",0,"EL CARMEN DE VIBORAL",13166.274,0.308560440590579
"321","05148",2009,"El Carmen De Viboral","Antioquia",43237,"Eje cafetero",0,"EL CARMEN DE VIBORAL",16711.285,0.386504267178574
"322","05148",2010,"El Carmen De Viboral","Antioquia",43825,"Eje cafetero",6.315411,"EL CARMEN DE VIBORAL",15539.334,0.354576930975471
"323","05148",2011,"El Carmen De Viboral","Antioquia",44403,"Eje cafetero",4.047928,"EL CARMEN DE VIBORAL",16439.25,0.370228362948449
"324","05148",2012,"El Carmen De Viboral","Antioquia",44992,"Eje cafetero",0,"EL CARMEN DE VIBORAL",18241.414,0.405436833214794
"325","05148",2013,"El Carmen De Viboral","Antioquia",45578,"Eje cafetero",0.039111,"EL CARMEN DE VIBORAL",27164.845,0.596007832726315
"326","05148",2014,"El Carmen De Viboral","Antioquia",46166,"Eje cafetero",0.771935,"EL CARMEN DE VIBORAL",35218.117615,0.762858328965039
"327","05148",2015,"El Carmen De Viboral","Antioquia",46751,"Eje cafetero",1.125102,"EL CARMEN DE VIBORAL",41950.34375,0.897314362259631
"328","05148",2016,"El Carmen De Viboral","Antioquia",47340,"Eje cafetero",0.155686,"EL CARMEN DE VIBORAL",39964.347245,0.844198294148711
"329","05150",2007,"Carolina","Antioquia",3911,"Eje cafetero",21.278333,"CAROLINA",4605.828,1.17765993352084
"330","05150",2008,"Carolina","Antioquia",3871,"Eje cafetero",0,"CAROLINA",5578.199,1.44102273314389
"331","05150",2009,"Carolina","Antioquia",3838,"Eje cafetero",0,"CAROLINA",6145.476,1.60121834288692
"332","05150",2010,"Carolina","Antioquia",3802,"Eje cafetero",27.261805,"CAROLINA",8038.251,2.11421646501841
"333","05150",2011,"Carolina","Antioquia",3760,"Eje cafetero",6.68939,"CAROLINA",5124.426,1.36287925531915
"334","05150",2012,"Carolina","Antioquia",3734,"Eje cafetero",0,"CAROLINA",6170.064,1.65240064274237
"335","05150",2013,"Carolina","Antioquia",3696,"Eje cafetero",2.913548,"CAROLINA",7789.77,2.10762175324675
"336","05150",2014,"Carolina","Antioquia",3652,"Eje cafetero",5.943043,"CAROLINA",9140.126,2.50277272727273
"337","05150",2015,"Carolina","Antioquia",3629,"Eje cafetero",1.455862,"CAROLINA",9737.7626953125,2.68331846109465
"338","05150",2016,"Carolina","Antioquia",3583,"Eje cafetero",0.66625,"CAROLINA",7759.893,2.1657530002791
"339","05154",2007,"Caucasia","Antioquia",92139,"Eje cafetero",6.893267,"CAUCASIA",31449.654,0.34132836258262
"340","05154",2008,"Caucasia","Antioquia",94485,"Eje cafetero",3.875757,"CAUCASIA",35437.104,0.375055342117796
"341","05154",2009,"Caucasia","Antioquia",96871,"Eje cafetero",1.490559,"CAUCASIA",37840.805,0.390630890565804
"342","05154",2010,"Caucasia","Antioquia",99297,"Eje cafetero",10.238807,"CAUCASIA",42969.446,0.43273659828595
"343","05154",2011,"Caucasia","Antioquia",101788,"Eje cafetero",12.358079,"CAUCASIA",45791.423,0.449870544661453
"344","05154",2012,"Caucasia","Antioquia",104318,"Eje cafetero",4.704255,"CAUCASIA",51826.297,0.496810684637359
"345","05154",2013,"Caucasia","Antioquia",106887,"Eje cafetero",0.536764,"CAUCASIA",79145.843,0.740462759736918
"346","05154",2014,"Caucasia","Antioquia",109511,"Eje cafetero",4.309381,"CAUCASIA",92878.919,0.848124106254166
"347","05154",2015,"Caucasia","Antioquia",112168,"Eje cafetero",1.689285,"CAUCASIA",90400.5234375,0.805938622757828
"348","05154",2016,"Caucasia","Antioquia",114902,"Eje cafetero",1.540268,"CAUCASIA",94939.136,0.826261823118832
"349","05172",2007,"Chigorodó","Antioquia",62122,"Eje cafetero",7.183181,"CHIGORODÓ",21876.457,0.352153134155372
"350","05172",2008,"Chigorodó","Antioquia",63755,"Eje cafetero",3.949411,"CHIGORODÓ",20100.555,0.315278095835621
"351","05172",2009,"Chigorodó","Antioquia",65414,"Eje cafetero",1.141063,"CHIGORODÓ",21788.292,0.333083009753264
"352","05172",2010,"Chigorodó","Antioquia",67103,"Eje cafetero",16.599852,"CHIGORODÓ",23727.111,0.35359240272417
"353","05172",2011,"Chigorodó","Antioquia",68852,"Eje cafetero",32.876666,"CHIGORODÓ",25374.823,0.368541552896067
"354","05172",2012,"Chigorodó","Antioquia",70648,"Eje cafetero",0,"CHIGORODÓ",32861.61,0.465145651681576
"355","05172",2013,"Chigorodó","Antioquia",72453,"Eje cafetero",0.915303,"CHIGORODÓ",51551.813,0.711520751383656
"356","05172",2014,"Chigorodó","Antioquia",74309,"Eje cafetero",0.088787,"CHIGORODÓ",56175.737,0.755974875183356
"357","05172",2015,"Chigorodó","Antioquia",76202,"Eje cafetero",0.035918,"CHIGORODÓ",53816.68359375,0.706237153798457
"358","05172",2016,"Chigorodó","Antioquia",78148,"Eje cafetero",0,"CHIGORODÓ",61803.96,0.790857859446179
"359","05190",2007,"Cisneros","Antioquia",9566,"Eje cafetero",73.674,"CISNEROS",5000.574,0.52274451181267
"360","05190",2008,"Cisneros","Antioquia",9506,"Eje cafetero",98.988,"CISNEROS",4234.79,0.445486008836524
"361","05190",2009,"Cisneros","Antioquia",9439,"Eje cafetero",91.440952,"CISNEROS",5686.276,0.602423561817989
"362","05190",2010,"Cisneros","Antioquia",9375,"Eje cafetero",85.428125,"CISNEROS",6437.724,0.68669056
"363","05190",2011,"Cisneros","Antioquia",9315,"Eje cafetero",86.778571,"CISNEROS",5814.942,0.624255716586151
"364","05190",2012,"Cisneros","Antioquia",9247,"Eje cafetero",77.324888,"CISNEROS",8073.19,0.873060452038499
"365","05190",2013,"Cisneros","Antioquia",9191,"Eje cafetero",86.170322,"CISNEROS",11726.509,1.27586867587858
"366","05190",2014,"Cisneros","Antioquia",9121,"Eje cafetero",92.13872,"CISNEROS",13473.249,1.47716796403903
"367","05190",2015,"Cisneros","Antioquia",9058,"Eje cafetero",88.397386,"CISNEROS",13050.09765625,1.44072617092625
"368","05190",2016,"Cisneros","Antioquia",8998,"Eje cafetero",82.286931,"CISNEROS",10357.948,1.15113891975995
"369","05197",2007,"Cocorná","Antioquia",15087,"Eje cafetero",0.395789,"COCORNÁ",6923.269,0.458889706369722
"370","05197",2008,"Cocorná","Antioquia",15069,"Eje cafetero",0.193,"COCORNÁ",7167.572,0.475650142677019
"371","05197",2009,"Cocorná","Antioquia",15068,"Eje cafetero",0.9675,"COCORNÁ",7769.703,0.515642620122113
"372","05197",2010,"Cocorná","Antioquia",15041,"Eje cafetero",29.413787,"COCORNÁ",8249.861,0.548491523170002
"373","05197",2011,"Cocorná","Antioquia",15035,"Eje cafetero",12.906428,"COCORNÁ",9673.436,0.643394479547722
"374","05197",2012,"Cocorná","Antioquia",15013,"Eje cafetero",2.32875,"COCORNÁ",9593.565,0.639017185106241
"375","05197",2013,"Cocorná","Antioquia",15010,"Eje cafetero",3.567391,"COCORNÁ",15119.936094,1.00732419013991
"376","05197",2014,"Cocorná","Antioquia",14981,"Eje cafetero",6.065714,"COCORNÁ",17463.888443,1.16573582824912
"377","05197",2015,"Cocorná","Antioquia",14972,"Eje cafetero",6.3,"COCORNÁ",18689.224609375,1.24827842702211
"378","05197",2016,"Cocorná","Antioquia",14964,"Eje cafetero",6.743076,"COCORNÁ",18656.929,1.24678755680299
"379","05206",2007,"Concepción","Antioquia",4275,"Eje cafetero",4.487058,"CONCEPCIÓN",4579.478,1.07122292397661
"380","05206",2008,"Concepción","Antioquia",4172,"Eje cafetero",0,"CONCEPCIÓN",4792.531,1.14873705656759
"381","05206",2009,"Concepción","Antioquia",4063,"Eje cafetero",0,"CONCEPCIÓN",5228.529,1.28686413979818
"382","05206",2010,"Concepción","Antioquia",3958,"Eje cafetero",5.572162,"CONCEPCIÓN",5196.322,1.31286558868115
"383","05206",2011,"Concepción","Antioquia",3851,"Eje cafetero",0.094615,"CONCEPCIÓN",5866.392514,1.52334264191119
"384","05206",2012,"Concepción","Antioquia",3756,"Eje cafetero",0,"CONCEPCIÓN",5675.898733,1.5111551472311
"385","05206",2013,"Concepción","Antioquia",3659,"Eje cafetero",6.424074,"CONCEPCIÓN",6718.786952,1.83623584367313
"386","05206",2014,"Concepción","Antioquia",3567,"Eje cafetero",0,"CONCEPCIÓN",8603.918,2.41208802915615
"387","05206",2015,"Concepción","Antioquia",3463,"Eje cafetero",0.13037,"CONCEPCIÓN",11061.974609375,3.19433283551112
"388","05206",2016,"Concepción","Antioquia",3375,"Eje cafetero",0,"CONCEPCIÓN",6789.991709,2.01184939525926
"389","05209",2007,"Concordia","Antioquia",21263,"Eje cafetero",4.005294,"CONCORDIA",8005.81897,0.376514084089733
"390","05209",2008,"Concordia","Antioquia",21206,"Eje cafetero",1.806,"CONCORDIA",8654.841,0.408131708007168
"391","05209",2009,"Concordia","Antioquia",21144,"Eje cafetero",0.3868,"CONCORDIA",10436.217,0.493578178206583
"392","05209",2010,"Concordia","Antioquia",21068,"Eje cafetero",26.782786,"CONCORDIA",11155.883,0.529517894437061
"393","05209",2011,"Concordia","Antioquia",20998,"Eje cafetero",30.938292,"CONCORDIA",10950.219,0.521488665587199
"394","05209",2012,"Concordia","Antioquia",20922,"Eje cafetero",9.275,"CONCORDIA",12764.962,0.610121498900679
"395","05209",2013,"Concordia","Antioquia",20843,"Eje cafetero",0,"CONCORDIA",16954.353,0.813431511778535
"396","05209",2014,"Concordia","Antioquia",20747,"Eje cafetero",2.101,"CONCORDIA",18700.826,0.901374945775293
"397","05209",2015,"Concordia","Antioquia",20653,"Eje cafetero",4.078333,"CONCORDIA",18809.03515625,0.910716852575897
"398","05209",2016,"Concordia","Antioquia",20565,"Eje cafetero",1.022222,"CONCORDIA",19264.337,0.936753561876975
"399","05212",2007,"Copacabana","Antioquia",63062,"Eje cafetero",0.75826,"COPACABANA",27446.647,0.435232739209032
"400","05212",2008,"Copacabana","Antioquia",63975,"Eje cafetero",2.812941,"COPACABANA",24774.162,0.38724754982415
"401","05212",2009,"Copacabana","Antioquia",64872,"Eje cafetero",0.897297,"COPACABANA",34597.806,0.533324176840547
"402","05212",2010,"Copacabana","Antioquia",65773,"Eje cafetero",4.654782,"COPACABANA",33823.264,0.514242379091725
"403","05212",2011,"Copacabana","Antioquia",66665,"Eje cafetero",2.979234,"COPACABANA",33894.626,0.50843210080252
"404","05212",2012,"Copacabana","Antioquia",67549,"Eje cafetero",0,"COPACABANA",40440.791581,0.598688234925758
"405","05212",2013,"Copacabana","Antioquia",68434,"Eje cafetero",0,"COPACABANA",49333.597923,0.720893092950872
"406","05212",2014,"Copacabana","Antioquia",69302,"Eje cafetero",0.069423,"COPACABANA",56083.035,0.809255649187614
"407","05212",2015,"Copacabana","Antioquia",70169,"Eje cafetero",0.74423,"COPACABANA",62252.75,0.887183086548191
